131:	1.021950505674E-03
132:	1.030207378790E-03
133:	1.038473565131E-03
134:	1.046748249792E-03
135:	1.055032014847E-03
136:	1.063326490112E-03
137:	1.071629696526E-03
138:	1.079941168427E-03
139:	1.088262768462E-03
140:	1.096592983231E-03
141:	1.104931929149E-03
142:	1.113280188292E-03
143:	1.121638808399E-03
144:	1.130005926825E-03
145:	1.138383522630E-03
146:	1.146769733168E-03
147:	1.155164558440E-03
148:	1.163569861092E-03
149:	1.171984127723E-03
150:	1.180407474749E-03
151:	1.188840251416E-03
152:	1.197282574140E-03
153:	1.205735024996E-03
154:	1.214197138324E-03
155:	1.222668914124E-03
156:	1.231150585227E-03
157:	1.239642268047E-03
158:	1.248143264093E-03
159:	1.256654737517E-03
160:	1.265174476430E-03
161:	1.273705158383E-03
162:	1.282245269977E-03
163:	1.290793647058E-03
164:	1.299353200011E-03
165:	1.307923113927E-03
166:	1.316501991823E-03
167:	1.325090997852E-03
168:	1.333689666353E-03
169:	1.342298230156E-03
170:	1.350915175863E-03
171:	1.359541434795E-03
172:	1.368177938275E-03
173:	1.376824919134E-03
174:	1.385481911711E-03
175:	1.394150196575E-03
176:	1.402828725986E-03
177:	1.411517383531E-03
178:	1.420214190148E-03
179:	1.428923220374E-03
180:	1.437642262317E-03
181:	1.446371083148E-03
182:	1.455111545511E-03
183:	1.463862252422E-03
184:	1.472622388974E-03
185:	1.481392886490E-03
186:	1.490174327046E-03
187:	1.498964964412E-03
188:	1.507768291049E-03
189:	1.516581745818E-03
190:	1.525404979475E-03
191:	1.534239039756E-03
192:	1.543083693832E-03
193:	1.551938592456E-03
194:	1.560805714689E-03
195:	1.569683197886E-03
196:	1.578571042046E-03
197:	1.587470527738E-03
198:	1.596380490810E-03
199:	1.605299883522E-03
200:	1.614229637198E-03
201:	1.623170333914E-03
202:	1.632121275179E-03
203:	1.641083741561E-03
204:	1.650057616644E-03
205:	1.659041969106E-03
206:	1.668036915362E-03
207:	1.677043153904E-03
208:	1.686060219072E-03
209:	1.695088692941E-03
210:	1.704127178527E-03
211:	1.713179517537E-03
212:	1.722243032418E-03
213:	1.731317490339E-03
214:	1.740401727147E-03
215:	1.749498536810E-03
216:	1.758605823852E-03
217:	1.767723588273E-03
218:	1.776851364411E-03
219:	1.785991596989E-03
220:	1.795142306946E-03
221:	1.804303028621E-03
222:	1.813473994844E-03
223:	1.822655787691E-03
224:	1.831848523580E-03
225:	1.841051038355E-03
226:	1.850263681263E-03
227:	1.859486917965E-03
228:	1.868720864877E-03
229:	1.877965405583E-03
230:	1.887218677439E-03
231:	1.896482892334E-03
232:	1.905756653287E-03
233:	1.915040775202E-03
234:	1.924333861098E-03
235:	1.933635910973E-03
236:	1.942947041243E-03
237:	1.952267601155E-03
238:	1.961597241461E-03
239:	1.970935612917E-03
240:	1.980282366276E-03
241:	1.989635871723E-03
242:	1.998997759074E-03
243:	2.008366165683E-03
244:	2.017741324380E-03
245:	2.027124632150E-03
246:	2.036514692008E-03
247:	2.045911736786E-03
248:	2.055316697806E-03
249:	2.064729342237E-03
250:	2.074150834233E-03
251:	2.083579776809E-03
252:	2.093014772981E-03
253:	2.102455589920E-03
254:	2.111902460456E-03
255:	2.121354686096E-03
256:	2.130814129487E-03
257:	2.140278462321E-03
258:	2.149748150259E-03
259:	2.159222727641E-03
260:	2.168703125790E-03
261:	2.178190043196E-03
262:	2.187681617215E-03
263:	2.197178313509E-03
264:	2.206680132076E-03
265:	2.216185908765E-03
266:	2.225696342066E-03
267:	2.235212596133E-03
268:	2.244733739644E-03
269:	2.254257444292E-03
270:	2.263784874231E-03
271:	2.273315563798E-03
272:	2.282850211486E-03
273:	2.292388817295E-03
274:	2.301928820089E-03
275:	2.311473013833E-03
276:	2.321021165699E-03
277:	2.330572577193E-03
278:	2.340125851333E-03
279:	2.349683083594E-03
280:	2.359241480008E-03
281:	2.368803368881E-03
282:	2.378366887569E-03
283:	2.387934131548E-03
284:	2.397503936663E-03
285:	2.407075837255E-03
286:	2.416650764644E-03
287:	2.426227554679E-03
288:	2.435805043206E-03
289:	2.445385791361E-03
290:	2.454966772348E-03
291:	2.464548917487E-03
292:	2.474131528288E-03
293:	2.483715303242E-03
294:	2.493300475180E-03
295:	2.502888208255E-03
296:	2.512478735298E-03
297:	2.522071590647E-03
298:	2.531666075811E-03
299:	2.541261026636E-03
300:	2.550858072937E-03
301:	2.560455352068E-03
302:	2.570053562522E-03
303:	2.579652704298E-03
304:	2.589252544567E-03
305:	2.598855644464E-03
306:	2.608458045870E-03
307:	2.618062077090E-03
308:	2.627666806802E-03
309:	2.637272002175E-03
310:	2.646877896041E-03
311:	2.656484721228E-03
312:	2.666093641892E-03
313:	2.675703261048E-03
314:	2.685312880203E-03
315:	2.694923197851E-03
316:	2.704533515498E-03
317:	2.714144997299E-03
318:	2.723755314946E-03
319:	2.733366563916E-03
320:	2.742978511378E-03
321:	2.752590691671E-03
322:	2.762206131592E-03
323:	2.771822968498E-03
324:	2.781440969557E-03
325:	2.791059669107E-03
326:	2.800679765642E-03
327:	2.810301724821E-03
328:	2.819924382493E-03
329:	2.829546108842E-03
330:	2.839167369530E-03
331:	2.848788397387E-03
332:	2.858408959582E-03
333:	2.868029521778E-03
334:	2.877650549635E-03
335:	2.887271810323E-03
336:	2.896893071011E-03
337:	2.906514797360E-03
338:	2.916137687862E-03
339:	2.925764070824E-03
340:	2.935394179076E-03
341:	2.945027314126E-03
342:	2.954660449177E-03
343:	2.964293118566E-03
344:	2.973923459649E-03
345:	2.983554499224E-03
346:	2.993184141815E-03
347:	3.002814715728E-03
348:	3.012445755303E-03
349:	3.022077027708E-03
350:	3.031709231436E-03
351:	3.041342599317E-03
352:	3.050977131352E-03
353:	3.060614457354E-03
354:	3.070252249017E-03
355:	3.079888876528E-03
356:	3.089527366683E-03
357:	3.099164459854E-03
358:	3.108801320195E-03
359:	3.118438413367E-03
360:	3.128075506538E-03
361:	3.137712366879E-03
362:	3.147351322696E-03
363:	3.156988881528E-03
364:	3.166627371684E-03
365:	3.176266094670E-03
366:	3.185907378793E-03
367:	3.195550991222E-03
368:	3.205195767805E-03
369:	3.214841941372E-03
370:	3.224487649277E-03
371:	3.234133822843E-03
372:	3.243779763579E-03
373:	3.253425704315E-03
374:	3.263071412221E-03
375:	3.272715955973E-03
376:	3.282361431047E-03
377:	3.292008070275E-03
378:	3.301654011011E-03
379:	3.311302047223E-03
380:	3.320951946080E-03
381:	3.330603474751E-03
382:	3.340257797390E-03
383:	3.349913284183E-03
384:	3.359568305314E-03
385:	3.369225421920E-03
386:	3.378882072866E-03
387:	3.388538258150E-03
388:	3.398195374757E-03
389:	3.407852957025E-03
390:	3.417510073632E-03
391:	3.427169518545E-03
392:	3.436830593273E-03
393:	3.446494229138E-03
394:	3.456159727648E-03
395:	3.465825458989E-03
396:	3.475493285805E-03
397:	3.485161112621E-03
398:	3.494828240946E-03
399:	3.504496533424E-03
400:	3.514164825901E-03
401:	3.523833118379E-03
402:	3.533501178026E-03
403:	3.543171100318E-03
404:	3.552840789780E-03
405:	3.562512574717E-03
406:	3.572185523808E-03
407:	3.581861034036E-03
408:	3.591537708417E-03
409:	3.601217409596E-03
410:	3.610897110775E-03
411:	3.620577743277E-03
412:	3.630259307101E-03
413:	3.639940405264E-03
414:	3.649622201920E-03
415:	3.659303765744E-03
416:	3.668986260891E-03
417:	3.678670153022E-03
418:	3.688355209306E-03
419:	3.698041429743E-03
420:	3.707729745656E-03
421:	3.717421554029E-03
422:	3.727114293724E-03
423:	3.736810293049E-03
424:	3.746508387849E-03
425:	3.756208345294E-03
426:	3.765909234062E-03
427:	3.775609657168E-03
428:	3.785311244428E-03
429:	3.795013064519E-03
430:	3.804716281593E-03
431:	3.814420895651E-03
432:	3.824126441032E-03
433:	3.833834547549E-03
434:	3.843544516712E-03
435:	3.853256814182E-03
436:	3.862970974296E-03
437:	3.872687462717E-03
438:	3.882406046614E-03
439:	3.892124397680E-03
440:	3.901846241206E-03
441:	3.911567386240E-03
442:	3.921289928257E-03
443:	3.931012470275E-03
444:	3.940736409277E-03
445:	3.950461745262E-03
446:	3.960189409554E-03
447:	3.969918936491E-03
448:	3.979650791734E-03
449:	3.989383112639E-03
450:	3.999118227512E-03
451:	4.008854273707E-03
452:	4.018593113869E-03
453:	4.028333351016E-03
454:	4.038074985147E-03
455:	4.047818481922E-03
456:	4.057564307004E-03
457:	4.067310597748E-03
458:	4.077058751136E-03
459:	4.086807370186E-03
460:	4.096558317542E-03
461:	4.106310196221E-03
462:	4.116062540561E-03
463:	4.125816747546E-03
464:	4.135572817177E-03
465:	4.145329818130E-03
466:	4.155088216066E-03
467:	4.164849407971E-03
468:	4.174609202892E-03
469:	4.184373654425E-03
470:	4.194139037281E-03
471:	4.203905351460E-03
472:	4.213675390929E-03
473:	4.223444499075E-03
474:	4.233216866851E-03
475:	4.242990631610E-03
476:	4.252765793353E-03
477:	4.262543283403E-03
478:	4.272322170436E-03
479:	4.282103385776E-03
480:	4.291885532439E-03
481:	4.301670938730E-03
482:	4.311458673328E-03
483:	4.321247804910E-03
484:	4.331038799137E-03
485:	4.340831656009E-03
486:	4.350624978542E-03
487:	4.360421095043E-03
488:	4.370218142867E-03
489:	4.380017053336E-03
490:	4.389818292111E-03
491:	4.399619530886E-03
492:	4.409423097968E-03
493:	4.419229459018E-03
494:	4.429035354406E-03
495:	4.438844043761E-03
496:	4.448654595762E-03
497:	4.458466544747E-03
498:	4.468280822039E-03
499:	4.478096496314E-03
500:	4.487914033234E-03
501:	4.497734829783E-03
502:	4.507557023317E-03
503:	4.517381079495E-03
504:	4.527207463980E-03
505:	4.537035245448E-03
506:	4.546865355223E-03
507:	4.556696396321E-03
508:	4.566530697048E-03
509:	4.576365463436E-03
510:	4.586203489453E-03
511:	4.596041981131E-03
512:	4.605883266777E-03
513:	4.615726880729E-03
514:	4.625572357327E-03
515:	4.635421559215E-03
516:	4.645271692425E-03
517:	4.655125085264E-03
518:	4.664980340749E-03
519:	4.674836061895E-03
520:	4.684695508331E-03
521:	4.694557283074E-03
522:	4.704421851784E-03
523:	4.714288283139E-03
524:	4.724157508463E-03
525:	4.734027665108E-03
526:	4.743901547045E-03
527:	4.753776825964E-03
528:	4.763654433191E-03
529:	4.773533437401E-03
530:	4.783415235579E-03
531:	4.793298896402E-03
532:	4.803184885532E-03
533:	4.813075065613E-03
534:	4.822966642678E-03
535:	4.832860082388E-03
536:	4.842757713050E-03
537:	4.852656740695E-03
538:	4.862557165325E-03
539:	4.872460383922E-03
540:	4.882367327809E-03
541:	4.892275203019E-03
542:	4.902186803520E-03
543:	4.912101663649E-03
544:	4.922017920762E-03
545:	4.931936971843E-03
546:	4.941859282553E-03
547:	4.951783921570E-03
548:	4.961710888892E-03
549:	4.971641581506E-03
550:	4.981574136764E-03
551:	4.991509485990E-03
552:	5.001448094845E-03
553:	5.011388566345E-03
554:	5.021331831813E-03
555:	5.031278356910E-03
556:	5.041227675974E-03
557:	5.051179789007E-03
558:	5.061135627329E-03
559:	5.071090999991E-03
560:	5.081051960588E-03
561:	5.091015249491E-03
562:	5.100979935378E-03
563:	5.110947880894E-03
564:	5.120917223394E-03
565:	5.130890756845E-03
566:	5.140865687281E-03
567:	5.150844808668E-03
568:	5.160825792700E-03
569:	5.170808639377E-03
570:	5.180794745684E-03
571:	5.190785042942E-03
572:	5.200775805861E-03
573:	5.210769828409E-03
574:	5.220767576247E-03
575:	5.230767652392E-03
576:	5.240770522505E-03
577:	5.250775255263E-03
578:	5.260784178972E-03
579:	5.270794034004E-03
580:	5.280807614326E-03
581:	5.290823988616E-03
582:	5.300843622535E-03
583:	5.310866050422E-03
584:	5.320891737938E-03
585:	5.330919288099E-03
586:	5.340948700905E-03
587:	5.350984167308E-03
588:	5.361020565033E-03
589:	5.371060688049E-03
590:	5.381103605032E-03
591:	5.391149315983E-03
592:	5.401198286563E-03
593:	5.411249119788E-03
594:	5.421305075288E-03
595:	5.431362427771E-03
596:	5.441423039883E-03
597:	5.451485980302E-03
598:	5.461552180350E-03
599:	5.471622571349E-03
600:	5.481694824994E-03
601:	5.491768941283E-03
602:	5.501848179847E-03
603:	5.511927418411E-03
604:	5.522010382265E-03
605:	5.532096140087E-03
606:	5.542186554521E-03
607:	5.552277434617E-03
608:	5.562372040004E-03
609:	5.572468973696E-03
610:	5.582568701357E-03
611:	5.592672619969E-03
612:	5.602776538581E-03
613:	5.612885579467E-03
614:	5.622996017337E-03
615:	5.633108783513E-03
616:	5.643224809319E-03
617:	5.653343163431E-03
618:	5.663465242833E-03
619:	5.673588253558E-03
620:	5.683713592589E-03
621:	5.693842191249E-03
622:	5.703974049538E-03
623:	5.714106373489E-03
624:	5.724243354052E-03
625:	5.734379868954E-03
626:	5.744521971792E-03
627:	5.754665005952E-03
628:	5.764811299741E-03
629:	5.774959921837E-03
630:	5.785111337900E-03
631:	5.795263219625E-03
632:	5.805419292301E-03
633:	5.815576761961E-03
634:	5.825737025589E-03
635:	5.835899617523E-03
636:	5.846064537764E-03
637:	5.856228992343E-03
638:	5.866398103535E-03
639:	5.876569077373E-03
640:	5.886741913855E-03
641:	5.896917544305E-03
642:	5.907094106078E-03
643:	5.917272996157E-03
644:	5.927455145866E-03
645:	5.937637761235E-03
646:	5.947823170573E-03
647:	5.958012770861E-03
648:	5.968201439828E-03
649:	5.978394765407E-03
650:	5.988587625325E-03
651:	5.998783279210E-03
652:	6.008982192725E-03
653:	6.019182037562E-03
654:	6.029385142028E-03
655:	6.039588712156E-03
656:	6.049794610590E-03
657:	6.060002837330E-03
658:	6.070214789361E-03
659:	6.080425810069E-03
660:	6.090642418712E-03
661:	6.100858096033E-03
662:	6.111078429967E-03
663:	6.121297366917E-03
664:	6.131520494819E-03
665:	6.141745485365E-03
666:	6.151970941573E-03
667:	6.162201054394E-03
668:	6.172432564199E-03
669:	6.182664539665E-03
670:	6.192900706083E-03
671:	6.203138735145E-03
672:	6.213376764208E-03
673:	6.223618518561E-03
674:	6.233861669898E-03
675:	6.244107615203E-03
676:	6.254355423152E-03
677:	6.264605093747E-03
678:	6.274858489633E-03
679:	6.285111419857E-03
680:	6.295366678387E-03
681:	6.305626593530E-03
682:	6.315886043012E-03
683:	6.326151080430E-03
684:	6.336414720863E-03
685:	6.346683017910E-03
686:	6.356954108924E-03
687:	6.367226131260E-03
688:	6.377500481904E-03
689:	6.387778092176E-03
690:	6.398058496416E-03
691:	6.408340297639E-03
692:	6.418624427170E-03
693:	6.428912281990E-03
694:	6.439203396440E-03
695:	6.449495442212E-03
696:	6.459789816290E-03
697:	6.470087449998E-03
698:	6.480390205979E-03
699:	6.490694824606E-03
700:	6.500999443233E-03
701:	6.511309184134E-03
702:	6.521620787680E-03
703:	6.531937047839E-03
704:	6.542254704982E-03
705:	6.552575621754E-03
706:	6.562899332494E-03
707:	6.573227234185E-03
708:	6.583557929844E-03
709:	6.593891885132E-03
710:	6.604227703065E-03
711:	6.614567711949E-03
712:	6.624912377447E-03
713:	6.635258439928E-03
714:	6.645608227700E-03
715:	6.655961740762E-03
716:	6.666317582130E-03
717:	6.676678545773E-03
718:	6.687041372061E-03
719:	6.697407457978E-03
720:	6.707780063152E-03
721:	6.718154530972E-03
722:	6.728531327099E-03
723:	6.738913245499E-03
724:	6.749301683158E-03
725:	6.759690120816E-03
726:	6.770082749426E-03
727:	6.780479568988E-03
728:	6.790880113840E-03
729:	6.801285315305E-03
730:	6.811692845076E-03
731:	6.822104100138E-03
732:	6.832519080490E-03
733:	6.842941511422E-03
734:	6.853364408016E-03
735:	6.863790564239E-03
736:	6.874224171042E-03
737:	6.884659174830E-03
738:	6.895100697875E-03
739:	6.905545480549E-03
740:	6.915993988514E-03
741:	6.926446687430E-03
742:	6.936904508621E-03
743:	6.947365123779E-03
744:	6.957832723856E-03
745:	6.968303117901E-03
746:	6.978778634220E-03
747:	6.989259738475E-03
748:	6.999743171036E-03
749:	7.010232657194E-03
750:	7.020724937320E-03
751:	7.031222805381E-03
752:	7.041725795716E-03
753:	7.052231114358E-03
754:	7.062741555274E-03
755:	7.073257118464E-03
756:	7.083778269589E-03
757:	7.094302680343E-03
758:	7.104830816388E-03
759:	7.115364074707E-03
760:	7.125902455300E-03
761:	7.136444095522E-03
762:	7.146994583309E-03
763:	7.157546002418E-03
764:	7.168103475124E-03
765:	7.178667467088E-03
766:	7.189236115664E-03
767:	7.199811283499E-03
768:	7.210391107947E-03
769:	7.220980711281E-03
770:	7.231574039906E-03
771:	7.242175750434E-03
772:	7.252779323608E-03
773:	7.263389881700E-03
774:	7.274006027728E-03
775:	7.284627296031E-03
776:	7.295254152268E-03
777:	7.305885665119E-03
778:	7.316522300243E-03
779:	7.327164057642E-03
780:	7.337811868638E-03
781:	7.348464801908E-03
782:	7.359123323113E-03
783:	7.369789760560E-03
784:	7.380457129329E-03
785:	7.391131483018E-03
786:	7.401814218611E-03
787:	7.412501145154E-03
788:	7.423194590956E-03
789:	7.433892693371E-03
790:	7.444596849382E-03
791:	7.455307990313E-03
792:	7.466025184840E-03
793:	7.476746104658E-03
794:	7.487476803362E-03
795:	7.498210761696E-03
796:	7.508950307965E-03
797:	7.519698236138E-03
798:	7.530451752245E-03
799:	7.541209459305E-03
800:	7.551976945251E-03
801:	7.562749553472E-03
802:	7.573530543596E-03
803:	7.584316655993E-03
804:	7.595106959343E-03
805:	7.605907972902E-03
806:	7.616711314768E-03
807:	7.627523504198E-03
808:	7.638343144208E-03
809:	7.649167440832E-03
810:	7.660001050681E-03
811:	7.670840248466E-03
812:	7.681688293815E-03
813:	7.692541461438E-03
814:	7.703402545303E-03
815:	7.714271545410E-03
816:	7.725145667791E-03
817:	7.736031897366E-03
818:	7.746923714876E-03
819:	7.757821120322E-03
820:	7.768725510687E-03
821:	7.779638748616E-03
822:	7.790559902787E-03
823:	7.801488041878E-03
824:	7.812423165888E-03
825:	7.823366671801E-03
826:	7.834315299988E-03
827:	7.845273241401E-03
828:	7.856236770749E-03
829:	7.867208682001E-03
830:	7.878188975155E-03
831:	7.889172993600E-03
832:	7.900168187916E-03
833:	7.911165244877E-03
834:	7.922172546387E-03
835:	7.933187298477E-03
836:	7.944206707180E-03
837:	7.955234497786E-03
838:	7.966269738972E-03
839:	7.977308705449E-03
840:	7.988356985152E-03
841:	7.999411784112E-03
842:	8.010470308363E-03
843:	8.021537214518E-03
844:	8.032609708607E-03
845:	8.043685927987E-03
846:	8.054771460593E-03
847:	8.065860718489E-03
848:	8.076954632998E-03
849:	8.088052272797E-03
850:	8.099158294499E-03
851:	8.110267110169E-03
852:	8.121380582452E-03
853:	8.132498711348E-03
854:	8.143618702888E-03
855:	8.154746145010E-03
856:	8.165875449777E-03
857:	8.177006617188E-03
858:	8.188143372536E-03
859:	8.199282921851E-03
860:	8.210424333811E-03
861:	8.221567608416E-03
862:	8.232712745667E-03
863:	8.243863470852E-03
864:	8.255013264716E-03
865:	8.266164921224E-03
866:	8.277316577733E-03
867:	8.288471028209E-03
868:	8.299624547362E-03
869:	8.310782723129E-03
870:	8.321937173605E-03
871:	8.333093486726E-03
872:	8.344247937202E-03
873:	8.355403319001E-03
874:	8.366560563445E-03
875:	8.377715013921E-03
876:	8.388869464397E-03
877:	8.400022983551E-03
878:	8.411176502705E-03
879:	8.422321639955E-03
880:	8.433474227786E-03
881:	8.444618433714E-03
882:	8.455763570964E-03
883:	8.466905914247E-03
884:	8.478044532239E-03
885:	8.489180356264E-03
886:	8.500314317644E-03
887:	8.511445485055E-03
888:	8.522572927177E-03
889:	8.533696644008E-03
890:	8.544815704226E-03
891:	8.555931039155E-03
892:	8.567042648792E-03
893:	8.578150533140E-03
894:	8.589254692197E-03
895:	8.600352331996E-03
896:	8.611443452537E-03
897:	8.622531779110E-03
898:	8.633614517748E-03
899:	8.644688874483E-03
900:	8.655761368573E-03
901:	8.666827343404E-03
902:	8.677885867655E-03
903:	8.688940666616E-03
904:	8.699986152351E-03
905:	8.711026981473E-03
906:	8.722061291337E-03
907:	8.733088150620E-03
908:	8.744110353291E-03
909:	8.755126036704E-03
910:	8.766132406890E-03
911:	8.777135983109E-03
912:	8.788129314780E-03
913:	8.799116127193E-03
914:	8.810098282993E-03
915:	8.821071125567E-03
916:	8.832038380206E-03
917:	8.842999115586E-03
918:	8.853951469064E-03
919:	8.864896371961E-03
920:	8.875838480890E-03
921:	8.886768482625E-03
922:	8.897694759071E-03
923:	8.908614516258E-03
924:	8.919526822865E-03
925:	8.930432610214E-03
926:	8.941332809627E-03
927:	8.952227421105E-03
928:	8.963114582002E-03
929:	8.973992429674E-03
930:	8.984868414700E-03
931:	8.995736017823E-03
932:	9.006598964334E-03
933:	9.017454460263E-03
934:	9.028307162225E-03
935:	9.039153344929E-03
936:	9.049994871020E-03
937:	9.060828015208E-03
938:	9.071654640138E-03
939:	9.082480333745E-03
940:	9.093298576772E-03
941:	9.104113094509E-03
942:	9.114924818277E-03
943:	9.125729091465E-03
944:	9.136530570686E-03
945:	9.147326461971E-03
946:	9.158119559288E-03
947:	9.168906137347E-03
948:	9.179694578052E-03
949:	9.190474636853E-03
950:	9.201252833009E-03
951:	9.212029166520E-03
952:	9.222798049450E-03
953:	9.233571588993E-03
954:	9.244334883988E-03
955:	9.255098178983E-03
956:	9.265860542655E-03
957:	9.276621043682E-03
958:	9.287376888096E-03
959:	9.298129938543E-03
960:	9.308883920312E-03
961:	9.319636039436E-03
962:	9.330386295915E-03
963:	9.341134689748E-03
964:	9.351883083582E-03
965:	9.362629614770E-03
966:	9.373374283314E-03
967:	9.384119883180E-03
968:	9.394863620400E-03
969:	9.405610151589E-03
970:	9.416351094842E-03
971:	9.427095763385E-03
972:	9.437839500606E-03
973:	9.448582306504E-03
974:	9.459326043725E-03
975:	9.470071643591E-03
976:	9.480817243457E-03
977:	9.491561912000E-03
978:	9.502309374511E-03
979:	9.513055905700E-03
980:	9.523806162179E-03
981:	9.534555487335E-03
982:	9.545307606459E-03
983:	9.556056931615E-03
984:	9.566809982061E-03
985:	9.577565826476E-03
986:	9.588324464858E-03
987:	9.599082171917E-03
988:	9.609844535589E-03
989:	9.620607830584E-03
990:	9.631374850869E-03
991:	9.642143733799E-03
992:	9.652914479375E-03
993:	9.663687087595E-03
994:	9.674462489784E-03
995:	9.685241617262E-03
996:	9.696023538709E-03
997:	9.706807322800E-03
998:	9.717592969537E-03
999:	9.728385135531E-03
1000:	9.739180095494E-03
1001:	9.749975986779E-03
1002:	9.760776534677E-03
1003:	9.771580807865E-03
1004:	9.782386943698E-03
1005:	9.793197736144E-03
1006:	9.804013185203E-03
1007:	9.814831428230E-03
1008:	9.825653396547E-03
1009:	9.836480952799E-03
1010:	9.847308509052E-03
1011:	9.858144447207E-03
1012:	9.868979454041E-03
1013:	9.879820048809E-03
1014:	9.890666231513E-03
1015:	9.901517070830E-03
1016:	9.912369772792E-03
1017:	9.923228062689E-03
1018:	9.934089146554E-03
1019:	9.944956749678E-03
1020:	9.955827146769E-03
1021:	9.966700337827E-03
1022:	9.977580048144E-03
1023:	9.988465346396E-03
1024:	9.999353438616E-03
1025:	1.001024246216E-02
1026:	1.002114079893E-02
1027:	1.003204379231E-02
1028:	1.004294771701E-02
1029:	1.005385629833E-02
1030:	1.006477046758E-02
1031:	1.007569022477E-02
1032:	1.008661463857E-02
1033:	1.009754184633E-02
1034:	1.010847277939E-02
1035:	1.011941209435E-02
1036:	1.013035234064E-02
1037:	1.014130003750E-02
1038:	1.015224773437E-02
1039:	1.016320474446E-02
1040:	1.017416454852E-02
1041:	1.018512807786E-02
1042:	1.019609719515E-02
1043:	1.020707190037E-02
1044:	1.021805126220E-02
1045:	1.022903062403E-02
1046:	1.024002116174E-02
1047:	1.025101542473E-02
1048:	1.026200968772E-02
1049:	1.027301140130E-02
1050:	1.028401870281E-02
1051:	1.029502879828E-02
1052:	1.030604448169E-02
1053:	1.031706668437E-02
1054:	1.032808795571E-02
1055:	1.033911854029E-02
1056:	1.035015005618E-02
1057:	1.036118995398E-02
1058:	1.037223078310E-02
1059:	1.038327999413E-02
1060:	1.039433386177E-02
1061:	1.040538866073E-02
1062:	1.041644997895E-02
1063:	1.042751222849E-02
1064:	1.043858565390E-02
1065:	1.044965814799E-02
1066:	1.046073902398E-02
1067:	1.047182176262E-02
1068:	1.048290543258E-02
1069:	1.049400027841E-02
1070:	1.050509791821E-02
